season_day,dteday,hour,casual_hour,registered_hour,count_hour,count_day,time_group
springer,2011-01-21,3,0,1,1,1543,03:00 - 04:59
springer,2011-01-21,4,0,1,1,1543,03:00 - 04:59
springer,2011-01-21,5,1,4,5,1543,05:00 - 06:59
springer,2011-01-21,6,0,27,27,1543,05:00 - 06:59
springer,2011-01-21,7,2,66,68,1543,07:00 - 08:59
springer,2011-01-21,8,7,210,217,1543,07:00 - 08:59
springer,2011-01-21,9,7,159,166,1543,09:00 - 10:59
springer,2011-01-21,10,6,57,63,1543,09:00 - 10:59
springer,2011-01-21,11,6,53,59,1543,11:00 - 12:59
springer,2011-01-21,12,11,67,78,1543,11:00 - 12:59
springer,2011-01-21,13,8,65,73,1543,13:00 - 14:59
springer,2011-01-21,14,6,56,62,1543,13:00 - 14:59
springer,2011-01-21,15,4,61,65,1543,15:00 - 16:59
springer,2011-01-21,16,0,97,97,1543,15:00 - 16:59
springer,2011-01-21,17,10,151,161,1543,17:00 - 18:59
springer,2011-01-21,18,1,119,120,1543,17:00 - 18:59
springer,2011-01-21,19,3,93,96,1543,19:00 - 20:59
springer,2011-01-21,20,1,52,53,1543,19:00 - 20:59
springer,2011-01-21,21,0,41,41,1543,21:00 - 22:59
springer,2011-01-21,22,1,33,34,1543,21:00 - 22:59
springer,2011-01-21,23,0,27,27,1543,23:00 - 24:59
springer,2011-01-22,0,0,13,13,981,
springer,2011-01-22,1,3,9,12,981,01:00 - 02:59
springer,2011-01-22,2,0,11,11,981,01:00 - 02:59
springer,2011-01-22,3,1,6,7,981,03:00 - 04:59
springer,2011-01-22,4,0,3,3,981,03:00 - 04:59
springer,2011-01-22,6,0,2,2,981,05:00 - 06:59
springer,2011-01-22,7,0,8,8,981,07:00 - 08:59
springer,2011-01-22,8,1,26,27,981,07:00 - 08:59
springer,2011-01-22,9,3,37,40,981,09:00 - 10:59
springer,2011-01-22,10,3,50,53,981,09:00 - 10:59
springer,2011-01-22,11,4,59,63,981,11:00 - 12:59
springer,2011-01-22,12,10,60,70,981,11:00 - 12:59
springer,2011-01-22,13,12,72,84,981,13:00 - 14:59
springer,2011-01-22,14,11,64,75,981,13:00 - 14:59
springer,2011-01-22,15,10,93,103,981,15:00 - 16:59
springer,2011-01-22,16,11,72,83,981,15:00 - 16:59
springer,2011-01-22,17,8,59,67,981,17:00 - 18:59
springer,2011-01-22,18,0,54,54,981,17:00 - 18:59
springer,2011-01-22,19,6,53,59,981,19:00 - 20:59
springer,2011-01-22,20,1,44,45,981,19:00 - 20:59
springer,2011-01-22,21,0,39,39,981,21:00 - 22:59
springer,2011-01-22,22,7,23,30,981,21:00 - 22:59
springer,2011-01-22,23,2,31,33,981,23:00 - 24:59
springer,2011-01-23,0,2,20,22,986,
springer,2011-01-23,1,1,12,13,986,01:00 - 02:59
springer,2011-01-23,2,3,15,18,986,01:00 - 02:59
springer,2011-01-23,3,1,4,5,986,03:00 - 04:59
springer,2011-01-23,5,0,3,3,986,05:00 - 06:59
springer,2011-01-23,6,0,1,1,986,05:00 - 06:59
springer,2011-01-23,7,1,1,2,986,07:00 - 08:59
springer,2011-01-23,8,2,17,19,986,07:00 - 08:59
springer,2011-01-23,9,3,25,28,986,09:00 - 10:59
springer,2011-01-23,10,7,51,58,986,09:00 - 10:59
springer,2011-01-23,11,22,77,99,986,11:00 - 12:59
springer,2011-01-23,12,24,92,116,986,11:00 - 12:59
springer,2011-01-23,13,12,75,87,986,13:00 - 14:59
springer,2011-01-23,14,17,93,110,986,13:00 - 14:59
springer,2011-01-23,15,13,64,77,986,15:00 - 16:59
springer,2011-01-23,16,9,56,65,986,15:00 - 16:59
springer,2011-01-23,17,5,50,55,986,17:00 - 18:59
springer,2011-01-23,18,5,44,49,986,17:00 - 18:59
springer,2011-01-23,19,5,45,50,986,19:00 - 20:59
springer,2011-01-23,20,4,31,35,986,19:00 - 20:59
springer,2011-01-23,21,5,20,25,986,21:00 - 22:59
springer,2011-01-23,22,5,23,28,986,21:00 - 22:59
springer,2011-01-23,23,4,17,21,986,23:00 - 24:59
springer,2011-01-24,0,0,7,7,1416,
springer,2011-01-24,1,0,1,1,1416,01:00 - 02:59
springer,2011-01-24,3,0,1,1,1416,03:00 - 04:59
springer,2011-01-24,4,0,1,1,1416,03:00 - 04:59
springer,2011-01-24,5,0,5,5,1416,05:00 - 06:59
springer,2011-01-24,6,0,15,15,1416,05:00 - 06:59
springer,2011-01-24,7,5,79,84,1416,07:00 - 08:59
springer,2011-01-24,8,6,171,177,1416,07:00 - 08:59
springer,2011-01-24,9,4,98,102,1416,09:00 - 10:59
springer,2011-01-24,10,6,34,40,1416,09:00 - 10:59
springer,2011-01-24,11,3,43,46,1416,11:00 - 12:59
springer,2011-01-24,12,11,52,63,1416,11:00 - 12:59
springer,2011-01-24,13,6,54,60,1416,13:00 - 14:59
springer,2011-01-24,14,2,43,45,1416,13:00 - 14:59
springer,2011-01-24,15,7,50,57,1416,15:00 - 16:59
springer,2011-01-24,16,4,66,70,1416,15:00 - 16:59
springer,2011-01-24,17,6,178,184,1416,17:00 - 18:59
springer,2011-01-24,18,8,145,153,1416,17:00 - 18:59
springer,2011-01-24,19,5,101,106,1416,19:00 - 20:59
springer,2011-01-24,20,1,80,81,1416,19:00 - 20:59
springer,2011-01-24,21,6,53,59,1416,21:00 - 22:59
springer,2011-01-24,22,3,32,35,1416,21:00 - 22:59
springer,2011-01-24,23,3,21,24,1416,23:00 - 24:59
springer,2011-01-25,0,3,6,9,1985,
springer,2011-01-25,1,0,5,5,1985,01:00 - 02:59
springer,2011-01-25,2,0,2,2,1985,01:00 - 02:59
springer,2011-01-25,4,0,1,1,1985,03:00 - 04:59
springer,2011-01-25,5,0,9,9,1985,05:00 - 06:59
springer,2011-01-25,6,1,35,36,1985,05:00 - 06:59
springer,2011-01-25,7,5,103,108,1985,07:00 - 08:59
springer,2011-01-25,8,5,233,238,1985,07:00 - 08:59
springer,2011-01-25,9,10,134,144,1985,09:00 - 10:59
springer,2011-01-25,10,6,49,55,1985,09:00 - 10:59
springer,2011-01-25,11,6,55,61,1985,11:00 - 12:59
springer,2011-01-25,12,21,85,106,1985,11:00 - 12:59
springer,2011-01-25,13,21,72,93,1985,13:00 - 14:59
springer,2011-01-25,14,11,57,68,1985,13:00 - 14:59
springer,2011-01-25,15,21,63,84,1985,15:00 - 16:59
springer,2011-01-25,16,14,102,116,1985,15:00 - 16:59
springer,2011-01-25,17,14,208,222,1985,17:00 - 18:59
springer,2011-01-25,18,7,218,225,1985,17:00 - 18:59
springer,2011-01-25,19,13,133,146,1985,19:00 - 20:59
springer,2011-01-25,20,16,103,119,1985,19:00 - 20:59
springer,2011-01-25,21,5,40,45,1985,21:00 - 22:59
springer,2011-01-25,22,4,49,53,1985,21:00 - 22:59
springer,2011-01-25,23,3,37,40,1985,23:00 - 24:59
springer,2011-01-26,0,3,14,17,506,
springer,2011-01-26,1,0,5,5,506,01:00 - 02:59
springer,2011-01-26,2,3,7,10,506,01:00 - 02:59
springer,2011-01-26,5,0,1,1,506,05:00 - 06:59
springer,2011-01-26,6,0,8,8,506,05:00 - 06:59
springer,2011-01-26,7,1,29,30,506,07:00 - 08:59
springer,2011-01-26,8,3,69,72,506,07:00 - 08:59
springer,2011-01-26,9,3,55,58,506,09:00 - 10:59
springer,2011-01-26,10,2,26,28,506,09:00 - 10:59
springer,2011-01-26,11,6,35,41,506,11:00 - 12:59
springer,2011-01-26,12,7,41,48,506,11:00 - 12:59
springer,2011-01-26,13,4,43,47,506,13:00 - 14:59
springer,2011-01-26,14,0,36,36,506,13:00 - 14:59
springer,2011-01-26,15,1,42,43,506,15:00 - 16:59
springer,2011-01-26,16,1,35,36,506,15:00 - 16:59
springer,2011-01-26,17,0,26,26,506,17:00 - 18:59
springer,2011-01-27,16,1,23,24,431,15:00 - 16:59
springer,2011-01-27,17,2,82,84,431,17:00 - 18:59
springer,2011-01-27,18,3,101,104,431,17:00 - 18:59
springer,2011-01-27,19,3,76,79,431,19:00 - 20:59
springer,2011-01-27,20,4,55,59,431,19:00 - 20:59
springer,2011-01-27,21,2,36,38,431,21:00 - 22:59
springer,2011-01-27,22,0,27,27,431,21:00 - 22:59
springer,2011-01-27,23,0,16,16,431,23:00 - 24:59
springer,2011-01-28,0,0,9,9,1167,
springer,2011-01-28,1,1,2,3,1167,01:00 - 02:59
springer,2011-01-28,2,0,2,2,1167,01:00 - 02:59
springer,2011-01-28,3,1,0,1,1167,03:00 - 04:59
springer,2011-01-28,5,0,4,4,1167,05:00 - 06:59
springer,2011-01-28,6,0,16,16,1167,05:00 - 06:59
springer,2011-01-28,7,2,58,60,1167,07:00 - 08:59
springer,2011-01-28,8,2,155,157,1167,07:00 - 08:59
springer,2011-01-28,9,6,95,101,1167,09:00 - 10:59
springer,2011-01-28,10,0,49,49,1167,09:00 - 10:59
springer,2011-01-28,11,0,30,30,1167,11:00 - 12:59
springer,2011-01-28,12,1,28,29,1167,11:00 - 12:59
springer,2011-01-28,13,0,31,31,1167,13:00 - 14:59
springer,2011-01-28,14,2,36,38,1167,13:00 - 14:59
springer,2011-01-28,15,1,40,41,1167,15:00 - 16:59
springer,2011-01-28,16,10,70,80,1167,15:00 - 16:59
springer,2011-01-28,17,2,147,149,1167,17:00 - 18:59
springer,2011-01-28,18,2,107,109,1167,17:00 - 18:59
springer,2011-01-28,19,5,84,89,1167,19:00 - 20:59
springer,2011-01-28,20,1,61,62,1167,19:00 - 20:59
springer,2011-01-28,21,1,57,58,1167,21:00 - 22:59
springer,2011-01-28,22,0,26,26,1167,21:00 - 22:59
springer,2011-01-28,23,1,22,23,1167,23:00 - 24:59
springer,2011-01-29,0,2,26,28,1098,
springer,2011-01-29,1,0,20,20,1098,01:00 - 02:59
springer,2011-01-29,2,0,15,15,1098,01:00 - 02:59
springer,2011-01-29,3,3,5,8,1098,03:00 - 04:59
springer,2011-01-29,4,1,2,3,1098,03:00 - 04:59
springer,2011-01-29,6,0,2,2,1098,05:00 - 06:59
springer,2011-01-29,7,1,4,5,1098,07:00 - 08:59
springer,2011-01-29,8,3,31,34,1098,07:00 - 08:59
springer,2011-01-29,9,0,34,34,1098,09:00 - 10:59
springer,2011-01-29,10,4,51,55,1098,09:00 - 10:59
springer,2011-01-29,11,4,60,64,1098,11:00 - 12:59
springer,2011-01-29,12,12,66,78,1098,11:00 - 12:59
springer,2011-01-29,13,9,56,65,1098,13:00 - 14:59
springer,2011-01-29,14,10,89,99,1098,13:00 - 14:59
springer,2011-01-29,15,22,98,120,1098,15:00 - 16:59
springer,2011-01-29,16,19,88,107,1098,15:00 - 16:59
springer,2011-01-29,17,9,82,91,1098,17:00 - 18:59
springer,2011-01-29,18,9,59,68,1098,17:00 - 18:59
springer,2011-01-29,19,6,52,58,1098,19:00 - 20:59
springer,2011-01-29,20,1,42,43,1098,19:00 - 20:59
springer,2011-01-29,21,1,35,36,1098,21:00 - 22:59
springer,2011-01-29,22,4,28,32,1098,21:00 - 22:59
springer,2011-01-29,23,3,30,33,1098,23:00 - 24:59
springer,2011-01-30,0,0,33,33,1096,
springer,2011-01-30,1,7,22,29,1096,01:00 - 02:59
springer,2011-01-30,2,1,10,11,1096,01:00 - 02:59
springer,2011-01-30,3,1,7,8,1096,03:00 - 04:59
springer,2011-01-30,4,0,1,1,1096,03:00 - 04:59
springer,2011-01-30,5,0,3,3,1096,05:00 - 06:59
springer,2011-01-30,7,0,3,3,1096,07:00 - 08:59
springer,2011-01-30,8,1,11,12,1096,07:00 - 08:59
springer,2011-01-30,9,4,34,38,1096,09:00 - 10:59
springer,2011-01-30,10,7,57,64,1096,09:00 - 10:59
springer,2011-01-30,11,9,50,59,1096,11:00 - 12:59
springer,2011-01-30,12,10,87,97,1096,11:00 - 12:59
springer,2011-01-30,13,13,71,84,1096,13:00 - 14:59
springer,2011-01-30,14,18,104,122,1096,13:00 - 14:59
springer,2011-01-30,15,14,95,109,1096,15:00 - 16:59
springer,2011-01-30,16,19,104,123,1096,15:00 - 16:59
springer,2011-01-30,17,6,71,77,1096,17:00 - 18:59
springer,2011-01-30,18,8,57,65,1096,17:00 - 18:59
springer,2011-01-30,19,9,46,55,1096,19:00 - 20:59
springer,2011-01-30,20,3,30,33,1096,19:00 - 20:59
springer,2011-01-30,21,3,25,28,1096,21:00 - 22:59
springer,2011-01-30,22,2,19,21,1096,21:00 - 22:59
springer,2011-01-30,23,5,16,21,1096,23:00 - 24:59
springer,2011-01-31,0,1,6,7,1501,
springer,2011-01-31,1,2,5,7,1501,01:00 - 02:59
springer,2011-01-31,2,0,1,1,1501,01:00 - 02:59
springer,2011-01-31,3,0,2,2,1501,03:00 - 04:59
springer,2011-01-31,4,0,2,2,1501,03:00 - 04:59
springer,2011-01-31,5,0,8,8,1501,05:00 - 06:59
springer,2011-01-31,6,0,37,37,1501,05:00 - 06:59
springer,2011-01-31,7,1,71,72,1501,07:00 - 08:59
springer,2011-01-31,8,3,182,185,1501,07:00 - 08:59
springer,2011-01-31,9,0,112,112,1501,09:00 - 10:59
springer,2011-01-31,10,1,68,69,1501,09:00 - 10:59
springer,2011-01-31,11,2,46,48,1501,11:00 - 12:59
springer,2011-01-31,12,6,62,68,1501,11:00 - 12:59
springer,2011-01-31,13,2,52,54,1501,13:00 - 14:59
springer,2011-01-31,14,1,85,86,1501,13:00 - 14:59
springer,2011-01-31,15,3,41,44,1501,15:00 - 16:59
springer,2011-01-31,16,3,83,86,1501,15:00 - 16:59
springer,2011-01-31,17,6,155,161,1501,17:00 - 18:59
springer,2011-01-31,18,3,153,156,1501,17:00 - 18:59
springer,2011-01-31,19,3,108,111,1501,19:00 - 20:59
springer,2011-01-31,20,0,78,78,1501,19:00 - 20:59
springer,2011-01-31,21,3,53,56,1501,21:00 - 22:59
springer,2011-01-31,22,0,34,34,1501,21:00 - 22:59
springer,2011-01-31,23,2,15,17,1501,23:00 - 24:59
springer,2011-02-01,0,2,6,8,1360,
springer,2011-02-01,1,0,3,3,1360,01:00 - 02:59
springer,2011-02-01,2,0,2,2,1360,01:00 - 02:59
springer,2011-02-01,3,0,2,2,1360,03:00 - 04:59
springer,2011-02-01,5,0,3,3,1360,05:00 - 06:59
springer,2011-02-01,6,0,22,22,1360,05:00 - 06:59
springer,2011-02-01,7,0,52,52,1360,07:00 - 08:59
springer,2011-02-01,8,3,132,135,1360,07:00 - 08:59
springer,2011-02-01,9,2,114,116,1360,09:00 - 10:59
springer,2011-02-01,10,0,47,47,1360,09:00 - 10:59
springer,2011-02-01,11,2,49,51,1360,11:00 - 12:59
springer,2011-02-01,12,2,53,55,1360,11:00 - 12:59
springer,2011-02-01,13,3,49,52,1360,13:00 - 14:59
springer,2011-02-01,14,5,49,54,1360,13:00 - 14:59
springer,2011-02-01,15,7,45,52,1360,15:00 - 16:59
springer,2011-02-01,16,3,61,64,1360,15:00 - 16:59
springer,2011-02-01,17,4,172,176,1360,17:00 - 18:59
springer,2011-02-01,18,3,165,168,1360,17:00 - 18:59
springer,2011-02-01,19,3,105,108,1360,19:00 - 20:59
springer,2011-02-01,20,5,69,74,1360,19:00 - 20:59
springer,2011-02-01,21,0,64,64,1360,21:00 - 22:59
springer,2011-02-01,22,2,34,36,1360,21:00 - 22:59
springer,2011-02-01,23,1,15,16,1360,23:00 - 24:59
springer,2011-02-02,0,0,2,2,1526,
springer,2011-02-02,1,0,3,3,1526,01:00 - 02:59
springer,2011-02-02,2,4,0,4,1526,01:00 - 02:59
springer,2011-02-02,3,0,1,1,1526,03:00 - 04:59
springer,2011-02-02,4,0,1,1,1526,03:00 - 04:59
springer,2011-02-02,5,0,3,3,1526,05:00 - 06:59
springer,2011-02-02,6,1,17,18,1526,05:00 - 06:59
springer,2011-02-02,7,1,48,49,1526,07:00 - 08:59
springer,2011-02-02,8,1,154,155,1526,07:00 - 08:59
springer,2011-02-02,9,4,119,123,1526,09:00 - 10:59
springer,2011-02-02,10,2,59,61,1526,09:00 - 10:59
springer,2011-02-02,11,5,47,52,1526,11:00 - 12:59
springer,2011-02-02,12,3,61,64,1526,11:00 - 12:59
springer,2011-02-02,13,1,74,75,1526,13:00 - 14:59
springer,2011-02-02,14,2,61,63,1526,13:00 - 14:59
springer,2011-02-02,15,10,66,76,1526,15:00 - 16:59
springer,2011-02-02,16,8,95,103,1526,15:00 - 16:59
springer,2011-02-02,17,7,183,190,1526,17:00 - 18:59
springer,2011-02-02,18,7,175,182,1526,17:00 - 18:59
springer,2011-02-02,19,3,88,91,1526,19:00 - 20:59
springer,2011-02-02,20,4,71,75,1526,19:00 - 20:59
springer,2011-02-02,21,1,62,63,1526,21:00 - 22:59
springer,2011-02-02,22,5,35,40,1526,21:00 - 22:59
springer,2011-02-02,23,3,29,32,1526,23:00 - 24:59
springer,2011-02-03,0,1,11,12,1550,
springer,2011-02-03,1,0,5,5,1550,01:00 - 02:59
springer,2011-02-03,2,0,2,2,1550,01:00 - 02:59
springer,2011-02-03,3,0,1,1,1550,03:00 - 04:59
springer,2011-02-03,5,0,2,2,1550,05:00 - 06:59
springer,2011-02-03,6,0,39,39,1550,05:00 - 06:59
springer,2011-02-03,7,1,86,87,1550,07:00 - 08:59
springer,2011-02-03,8,4,184,188,1550,07:00 - 08:59
springer,2011-02-03,9,6,127,133,1550,09:00 - 10:59
springer,2011-02-03,10,2,50,52,1550,09:00 - 10:59
springer,2011-02-03,11,9,55,64,1550,11:00 - 12:59
springer,2011-02-03,12,2,67,69,1550,11:00 - 12:59
springer,2011-02-03,13,4,47,51,1550,13:00 - 14:59
springer,2011-02-03,14,4,43,47,1550,13:00 - 14:59
springer,2011-02-03,15,4,56,60,1550,15:00 - 16:59
springer,2011-02-03,16,5,73,78,1550,15:00 - 16:59
springer,2011-02-03,17,5,170,175,1550,17:00 - 18:59
springer,2011-02-03,18,2,145,147,1550,17:00 - 18:59
springer,2011-02-03,19,4,92,96,1550,19:00 - 20:59
springer,2011-02-03,20,1,108,109,1550,19:00 - 20:59
springer,2011-02-03,21,1,53,54,1550,21:00 - 22:59
springer,2011-02-03,22,2,39,41,1550,21:00 - 22:59
springer,2011-02-03,23,4,34,38,1550,23:00 - 24:59
springer,2011-02-04,0,3,10,13,1708,
springer,2011-02-04,1,0,7,7,1708,01:00 - 02:59
springer,2011-02-04,2,0,1,1,1708,01:00 - 02:59
springer,2011-02-04,3,0,1,1,1708,03:00 - 04:59
springer,2011-02-04,5,0,7,7,1708,05:00 - 06:59
springer,2011-02-04,6,2,26,28,1708,05:00 - 06:59
springer,2011-02-04,7,0,87,87,1708,07:00 - 08:59
springer,2011-02-04,8,3,217,220,1708,07:00 - 08:59
springer,2011-02-04,9,3,124,127,1708,09:00 - 10:59
springer,2011-02-04,10,5,46,51,1708,09:00 - 10:59
springer,2011-02-04,11,3,61,64,1708,11:00 - 12:59
springer,2011-02-04,12,8,78,86,1708,11:00 - 12:59
springer,2011-02-04,13,9,73,82,1708,13:00 - 14:59
springer,2011-02-04,14,15,76,91,1708,13:00 - 14:59
springer,2011-02-04,15,9,81,90,1708,15:00 - 16:59
springer,2011-02-04,16,8,91,99,1708,15:00 - 16:59
springer,2011-02-04,17,10,195,205,1708,17:00 - 18:59
springer,2011-02-04,18,3,152,155,1708,17:00 - 18:59
springer,2011-02-04,19,1,102,103,1708,19:00 - 20:59
springer,2011-02-04,20,2,69,71,1708,19:00 - 20:59
springer,2011-02-04,21,2,41,43,1708,21:00 - 22:59
springer,2011-02-04,22,1,45,46,1708,21:00 - 22:59
springer,2011-02-04,23,1,30,31,1708,23:00 - 24:59
springer,2011-02-05,0,3,36,39,1005,
springer,2011-02-05,1,1,17,18,1005,01:00 - 02:59
springer,2011-02-05,2,5,12,17,1005,01:00 - 02:59
springer,2011-02-05,3,1,10,11,1005,03:00 - 04:59
springer,2011-02-05,4,0,8,8,1005,03:00 - 04:59
springer,2011-02-05,5,0,9,9,1005,05:00 - 06:59
springer,2011-02-05,6,0,4,4,1005,05:00 - 06:59
springer,2011-02-05,7,0,4,4,1005,07:00 - 08:59
springer,2011-02-05,8,0,10,10,1005,07:00 - 08:59
springer,2011-02-05,9,3,17,20,1005,09:00 - 10:59
springer,2011-02-05,10,3,31,34,1005,09:00 - 10:59
springer,2011-02-05,11,1,46,47,1005,11:00 - 12:59
springer,2011-02-05,12,10,42,52,1005,11:00 - 12:59
springer,2011-02-05,13,10,62,72,1005,13:00 - 14:59
springer,2011-02-05,14,5,50,55,1005,13:00 - 14:59
springer,2011-02-05,15,11,49,60,1005,15:00 - 16:59
springer,2011-02-05,16,8,63,71,1005,15:00 - 16:59
springer,2011-02-05,17,14,64,78,1005,17:00 - 18:59
springer,2011-02-05,18,2,81,83,1005,17:00 - 18:59
springer,2011-02-05,19,6,78,84,1005,19:00 - 20:59
springer,2011-02-05,20,5,64,69,1005,19:00 - 20:59
springer,2011-02-05,21,3,53,56,1005,21:00 - 22:59
springer,2011-02-05,22,2,43,45,1005,21:00 - 22:59
springer,2011-02-05,23,7,52,59,1005,23:00 - 24:59
springer,2011-02-06,0,2,37,39,1623,
springer,2011-02-06,1,4,40,44,1623,01:00 - 02:59
springer,2011-02-06,2,0,20,20,1623,01:00 - 02:59
springer,2011-02-06,3,3,10,13,1623,03:00 - 04:59
springer,2011-02-06,4,0,2,2,1623,03:00 - 04:59
springer,2011-02-06,5,0,1,1,1623,05:00 - 06:59
springer,2011-02-06,6,0,1,1,1623,05:00 - 06:59
springer,2011-02-06,7,0,8,8,1623,07:00 - 08:59
springer,2011-02-06,8,2,21,23,1623,07:00 - 08:59
springer,2011-02-06,9,7,38,45,1623,09:00 - 10:59
springer,2011-02-06,10,15,74,89,1623,09:00 - 10:59
springer,2011-02-06,11,28,89,117,1623,11:00 - 12:59
springer,2011-02-06,12,48,126,174,1623,11:00 - 12:59
springer,2011-02-06,13,47,135,182,1623,13:00 - 14:59
springer,2011-02-06,14,47,114,161,1623,13:00 - 14:59
springer,2011-02-06,15,52,130,182,1623,15:00 - 16:59
springer,2011-02-06,16,42,115,157,1623,15:00 - 16:59
springer,2011-02-06,17,24,97,121,1623,17:00 - 18:59
springer,2011-02-06,18,13,65,78,1623,17:00 - 18:59
springer,2011-02-06,19,1,20,21,1623,19:00 - 20:59
springer,2011-02-06,20,5,21,26,1623,19:00 - 20:59
springer,2011-02-06,21,5,22,27,1623,21:00 - 22:59
springer,2011-02-06,22,5,57,62,1623,21:00 - 22:59
springer,2011-02-06,23,4,26,30,1623,23:00 - 24:59
springer,2011-02-07,0,1,14,15,1712,
springer,2011-02-07,1,1,4,5,1712,01:00 - 02:59
springer,2011-02-07,2,0,3,3,1712,01:00 - 02:59
springer,2011-02-07,3,0,1,1,1712,03:00 - 04:59
springer,2011-02-07,4,1,1,2,1712,03:00 - 04:59
springer,2011-02-07,5,1,9,10,1712,05:00 - 06:59
springer,2011-02-07,6,1,29,30,1712,05:00 - 06:59
springer,2011-02-07,7,6,89,95,1712,07:00 - 08:59
springer,2011-02-07,8,7,223,230,1712,07:00 - 08:59
springer,2011-02-07,9,3,115,118,1712,09:00 - 10:59
springer,2011-02-07,10,6,49,55,1712,09:00 - 10:59
springer,2011-02-07,11,11,36,47,1712,11:00 - 12:59
springer,2011-02-07,12,7,59,66,1712,11:00 - 12:59
springer,2011-02-07,13,10,54,64,1712,13:00 - 14:59
springer,2011-02-07,14,8,52,60,1712,13:00 - 14:59
springer,2011-02-07,15,4,46,50,1712,15:00 - 16:59
springer,2011-02-07,16,16,98,114,1712,15:00 - 16:59
springer,2011-02-07,17,9,207,216,1712,17:00 - 18:59
springer,2011-02-07,18,5,170,175,1712,17:00 - 18:59
springer,2011-02-07,19,5,123,128,1712,19:00 - 20:59
springer,2011-02-07,20,6,82,88,1712,19:00 - 20:59
springer,2011-02-07,21,3,75,78,1712,21:00 - 22:59
springer,2011-02-07,22,3,34,37,1712,21:00 - 22:59
springer,2011-02-07,23,6,19,25,1712,23:00 - 24:59
springer,2011-02-08,0,4,6,10,1530,
springer,2011-02-08,1,0,4,4,1530,01:00 - 02:59
springer,2011-02-08,2,1,1,2,1530,01:00 - 02:59
springer,2011-02-08,3,0,1,1,1530,03:00 - 04:59
springer,2011-02-08,4,0,3,3,1530,03:00 - 04:59
springer,2011-02-08,5,0,2,2,1530,05:00 - 06:59
springer,2011-02-08,6,0,39,39,1530,05:00 - 06:59
springer,2011-02-08,7,3,97,100,1530,07:00 - 08:59
springer,2011-02-08,8,7,236,243,1530,07:00 - 08:59
springer,2011-02-08,9,7,128,135,1530,09:00 - 10:59
springer,2011-02-08,10,4,44,48,1530,09:00 - 10:59
springer,2011-02-08,11,1,49,50,1530,11:00 - 12:59
springer,2011-02-08,12,2,63,65,1530,11:00 - 12:59
springer,2011-02-08,13,2,48,50,1530,13:00 - 14:59
springer,2011-02-08,14,3,61,64,1530,13:00 - 14:59
springer,2011-02-08,15,6,45,51,1530,15:00 - 16:59
springer,2011-02-08,16,4,79,83,1530,15:00 - 16:59
springer,2011-02-08,17,4,172,176,1530,17:00 - 18:59
springer,2011-02-08,18,1,151,152,1530,17:00 - 18:59
springer,2011-02-08,19,1,100,101,1530,19:00 - 20:59
springer,2011-02-08,20,3,53,56,1530,19:00 - 20:59
springer,2011-02-08,21,8,46,54,1530,21:00 - 22:59
springer,2011-02-08,22,0,29,29,1530,21:00 - 22:59
springer,2011-02-08,23,3,9,12,1530,23:00 - 24:59
springer,2011-02-09,0,0,17,17,1605,
springer,2011-02-09,1,0,7,7,1605,01:00 - 02:59
springer,2011-02-09,2,1,2,3,1605,01:00 - 02:59
springer,2011-02-09,3,0,2,2,1605,03:00 - 04:59
springer,2011-02-09,5,0,7,7,1605,05:00 - 06:59
springer,2011-02-09,6,0,43,43,1605,05:00 - 06:59
springer,2011-02-09,7,4,95,99,1605,07:00 - 08:59
springer,2011-02-09,8,1,198,199,1605,07:00 - 08:59
springer,2011-02-09,9,4,119,123,1605,09:00 - 10:59
springer,2011-02-09,10,8,51,59,1605,09:00 - 10:59
springer,2011-02-09,11,1,40,41,1605,11:00 - 12:59
springer,2011-02-09,12,4,57,61,1605,11:00 - 12:59
springer,2011-02-09,13,2,67,69,1605,13:00 - 14:59
springer,2011-02-09,14,2,56,58,1605,13:00 - 14:59
springer,2011-02-09,15,3,61,64,1605,15:00 - 16:59
springer,2011-02-09,16,7,72,79,1605,15:00 - 16:59
springer,2011-02-09,17,9,157,166,1605,17:00 - 18:59
springer,2011-02-09,18,2,168,170,1605,17:00 - 18:59
springer,2011-02-09,19,1,87,88,1605,19:00 - 20:59
springer,2011-02-09,20,0,84,84,1605,19:00 - 20:59
springer,2011-02-09,21,0,83,83,1605,21:00 - 22:59
springer,2011-02-09,22,4,42,46,1605,21:00 - 22:59
springer,2011-02-09,23,0,37,37,1605,23:00 - 24:59
springer,2011-02-10,0,0,16,16,1538,
springer,2011-02-10,1,0,7,7,1538,01:00 - 02:59
springer,2011-02-10,2,0,3,3,1538,01:00 - 02:59
springer,2011-02-10,4,0,1,1,1538,03:00 - 04:59
springer,2011-02-10,5,0,6,6,1538,05:00 - 06:59
springer,2011-02-10,6,0,26,26,1538,05:00 - 06:59
springer,2011-02-10,7,0,99,99,1538,07:00 - 08:59
springer,2011-02-10,8,5,173,178,1538,07:00 - 08:59
springer,2011-02-10,9,1,121,122,1538,09:00 - 10:59
springer,2011-02-10,10,1,34,35,1538,09:00 - 10:59
springer,2011-02-10,11,1,44,45,1538,11:00 - 12:59
springer,2011-02-10,12,4,65,69,1538,11:00 - 12:59
springer,2011-02-10,13,3,59,62,1538,13:00 - 14:59
springer,2011-02-10,14,6,42,48,1538,13:00 - 14:59
springer,2011-02-10,15,0,50,50,1538,15:00 - 16:59
springer,2011-02-10,16,4,76,80,1538,15:00 - 16:59
